,Patient_loc,Responder_loc,duration_Responder,route_Responder,Indirect_Responder_loc,AED_loc,duration_AED,route_indirect_Responder,Vector_loc,duration_Vector,route_Vector,prob_vec,prob_resp,patient_loc,responder_loc,aed_loc,vector_loc
520,,,200.74,,No AED,,10000.0,No AED,,439.19,,0.46244788265556624,0.6227867386890706,"(4.718493, 50.880397)","(4.719148428158618, 50.881772731896945)",No AED,"(4.7243436, 50.8696549)"
521,,,389.47,,No AED,,10000.0,No AED,,498.33,,0.4168321055677713,0.477507304084015,"(4.728948, 50.868191)","(4.721994147681189, 50.870169462441076)",No AED,"(4.7243436, 50.8696549)"
522,,,344.98,,No AED,,10000.0,No AED,,479.21,,0.4310647886537554,0.5097014236438613,"(4.723599, 50.922424)","(4.717921671352607, 50.92065256991801)",No AED,"(4.6658621, 50.8774603)"
523,,,57.37,,"(4.706371763836498, 50.87693265075111)",,,,,663.08,,0.3121179309718214,,"(4.706919, 50.880137)","(4.707830418931326, 50.87992222768996)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
524,,,289.62,,No AED,,10000.0,No AED,,98.51,,0.8411507311218077,0.8411507311218077,"(4.722139, 50.86866)","(4.724426532059962, 50.86959240289653)",No AED,"(4.7243436, 50.8696549)"
525,,,29.2,,No AED,,10000.0,No AED,,95.67,,0.8453560814551991,0.9184946708922419,"(4.701793, 50.873312)","(4.702352950329319, 50.8731551130111)",No AED,"(4.6998331, 50.8723536)"
526,,,10000.0,,No AED,,10000.0,No AED,,358.64,,0.5327116890580552,0.5327116890580552,"(4.711214, 50.861852)",No responder,No AED,"(4.6998331, 50.8723536)"
527,,,62.29,,No AED,,10000.0,No AED,,451.1,,0.4528766543008123,0.7358253266256627,"(4.694322, 50.880909)","(4.694489752040841, 50.88108676475138)",No AED,"(4.6658621, 50.8774603)"
528,,,10000.0,,No AED,,10000.0,No AED,,138.46,,0.7841641151684003,0.7841641151684003,"(4.698231, 50.877339)",No responder,No AED,"(4.6953981, 50.8785355)"
529,,,378.21,,No AED,,10000.0,No AED,,356.52,,0.5346985311750473,0.5346985311750473,"(4.701835, 50.860156)","(4.696302232115137, 50.86183147769865)",No AED,"(4.6998331, 50.8723536)"
530,,,10000.0,,No AED,,10000.0,No AED,,474.02,,0.4350113336484046,0.4350113336484046,"(4.730244, 50.884706)",No responder,No AED,"(4.7243436, 50.8696549)"
531,,,222.34,,No AED,,10000.0,No AED,,310.92,,0.5792748639888347,0.6470065284626185,"(4.682998, 50.880141)","(4.685532733920569, 50.88137853546348)",No AED,"(4.6731993, 50.8780791)"
532,,,192.87,,No AED,,10000.0,No AED,,237.23,,0.6592991389796712,0.6968389999152761,"(4.682664, 50.876783)","(4.685583268131258, 50.876707002967436)",No AED,"(4.6731993, 50.8780791)"
533,,,329.49,,No AED,,10000.0,No AED,,407.58,,0.48884296166992963,0.5388974799835968,"(4.721421, 50.877481)","(4.7247188328460155, 50.87501142008276)",No AED,"(4.7243436, 50.8696549)"
534,,,544.63,,No AED,,10000.0,No AED,,496.76,,0.417982869521549,0.417982869521549,"(4.72088, 50.926038)","(4.716498786183663, 50.924668675491745)",No AED,"(4.6658621, 50.8774603)"
535,,,10000.0,,No AED,,10000.0,No AED,,158.97,,0.7564243988034788,0.7564243988034788,"(4.697102, 50.877641)",No responder,No AED,"(4.6953981, 50.8785355)"
536,,,10000.0,,No AED,,10000.0,No AED,,560.22,,0.3739058935711453,0.3739058935711453,"(4.702607, 50.879351)",No responder,No AED,"(4.6658621, 50.8774603)"
537,,,10000.0,,No AED,,10000.0,No AED,,657.6,,0.31513591670656677,0.31513591670656677,"(4.73756, 50.862344)",No responder,No AED,"(4.7243436, 50.8696549)"
538,,,31.68,,No AED,,10000.0,No AED,,182.2,,0.7261891463837564,0.8763038821429343,"(4.691767, 50.889345)","(4.692239654102186, 50.889441078884026)",No AED,"(4.6658621, 50.8774603)"
539,,,458.9,,No AED,,10000.0,No AED,,697.57,,0.29377564502435,0.39574152528593654,"(4.688961, 50.933517)","(4.692217437100586, 50.936563363393326)",No AED,"(4.6658621, 50.8774603)"
540,,,55.57,,No AED,,10000.0,No AED,,327.4,,0.5627514549483497,0.7901149505391846,"(4.695788, 50.858264)","(4.696004026391747, 50.858955927423814)",No AED,"(4.6998331, 50.8723536)"
541,,,346.89,,No AED,,10000.0,No AED,,414.4,,0.48302350521284626,0.5254955765879632,"(4.699781, 50.889729)","(4.6997963649790355, 50.88716917747614)",No AED,"(4.6658621, 50.8774603)"
542,,,10000.0,,No AED,,10000.0,No AED,,401.34,,0.49422890966384203,0.49422890966384203,"(4.704589, 50.877196)",No responder,No AED,"(4.6998331, 50.8723536)"
543,,,46.77,,No AED,,10000.0,No AED,,115.96,,0.8157667939479748,0.8893600990187263,"(4.703016, 50.874928)","(4.7023878460330435, 50.87449717721815)",No AED,"(4.6998331, 50.8723536)"
544,,,312.72,,No AED,,10000.0,No AED,,261.73,,0.6315361277630068,0.6315361277630068,"(4.718963, 50.902444)","(4.720007919474817, 50.900286775555976)",No AED,"(4.6658621, 50.8774603)"
545,,,405.74,,No AED,,10000.0,No AED,,139.19,,0.7831595499594679,0.7831595499594679,"(4.690622, 50.893747)","(4.690469686513888, 50.890401555913535)",No AED,"(4.6658621, 50.8774603)"
546,,,41.95,,"(4.707562307246641, 50.8713997246525)",,,,,260.87,,0.6324905735345008,,"(4.713277, 50.869923)","(4.713379614359645, 50.86935518534531)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
547,,,28.0,,No AED,,10000.0,No AED,,308.53,,0.5817111085208828,0.82565335118645,"(4.694032, 50.885918)","(4.694038556871795, 50.886066096629584)",No AED,"(4.6658621, 50.8774603)"
548,,,353.93,,No AED,,10000.0,No AED,,949.63,,0.18870724342725437,0.39696256924526746,"(4.750453, 50.897935)","(4.754024807542902, 50.89851782471474)",No AED,"(4.7243436, 50.8696549)"
549,,,14.18,,No AED,,10000.0,No AED,,358.38,,0.5329549606272448,0.8190300357306404,"(4.684256, 50.872064)","(4.683933031944429, 50.87217193262869)",No AED,"(4.6731993, 50.8780791)"
550,,,10000.0,,No AED,,10000.0,No AED,,479.68,,0.4307091672927905,0.4307091672927905,"(4.729997, 50.877687)",No responder,No AED,"(4.7243436, 50.8696549)"
551,,,10000.0,,No AED,,10000.0,No AED,,579.45,,0.3614906218782034,0.3614906218782034,"(4.730913, 50.860453)",No responder,No AED,"(4.7243436, 50.8696549)"
552,,,260.74,,No AED,,10000.0,No AED,,571.22,,0.36675279931245,0.5403825704112521,"(4.730153, 50.888559)","(4.727904055562061, 50.88597485257435)",No AED,"(4.7243436, 50.8696549)"
553,,,60.71,,No AED,,10000.0,No AED,,74.73,,0.8770190875497946,0.8925037325198324,"(4.700078, 50.8749)","(4.701009381113062, 50.87477906168347)",No AED,"(4.6998331, 50.8723536)"
554,,,10000.0,,No AED,,10000.0,No AED,,539.31,,0.38789018995688374,0.38789018995688374,"(4.704177, 50.879454)",No responder,No AED,"(4.6658621, 50.8774603)"
555,,,10000.0,,No AED,,10000.0,No AED,,537.98,,0.38879716287294813,0.38879716287294813,"(4.704551, 50.879513)",No responder,No AED,"(4.6658621, 50.8774603)"
556,,,30.15,,"(4.706371763836498, 50.87693265075111)",,,,,539.6,,0.38769271007663425,,"(4.702217, 50.880812)","(4.702725516116246, 50.880658190848706)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
557,,,7.77,,"(4.706371763836498, 50.87693265075111)",,,,,192.61,,0.7130349686735378,,"(4.700678, 50.877959)","(4.700348301549411, 50.87790186563365)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
558,,,62.05,,"(4.706686241887292, 50.877201462927125)",,,,,590.41,,0.35459994722952265,,"(4.714491, 50.881529)","(4.714590697599765, 50.88227341567649)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
559,,,133.8,,"(4.707562307246641, 50.8713997246525)",,,,,295.17,,0.5955195526155148,,"(4.713007, 50.867307)","(4.712705452319304, 50.8679514091561)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
560,,,66.29,,No AED,,10000.0,No AED,,442.33,,0.45990502347872086,0.7354271323651547,"(4.723187, 50.878613)","(4.721936219382011, 50.878898891485704)",No AED,"(4.7243436, 50.8696549)"
561,,,376.45,,No AED,,10000.0,No AED,,686.23,,0.29968427425299893,0.4411764705649659,"(4.749189, 50.873076)","(4.749832659304185, 50.87606924605293)",No AED,"(4.7243436, 50.8696549)"
562,,,10000.0,,No AED,,10000.0,No AED,,627.65,,0.3321532586268063,0.3321532586268063,"(4.708704, 50.880722)",No responder,No AED,"(4.6998331, 50.8723536)"
563,,,77.33,,No AED,,10000.0,No AED,,364.04,,0.5276841533555396,0.7547705618079196,"(4.701577, 50.861447)","(4.702109020085425, 50.86052876098737)",No AED,"(4.6998331, 50.8723536)"
564,,,381.08,,No AED,,10000.0,No AED,,426.14,,0.47316765528483984,0.5005465788429848,"(4.723929, 50.900058)","(4.720007919474817, 50.900286775555976)",No AED,"(4.6658621, 50.8774603)"
565,,,89.16,,No AED,,10000.0,No AED,,424.35,,0.4746572819768439,0.7212812829346107,"(4.69618, 50.856201)","(4.696242379741656, 50.85730314265575)",No AED,"(4.6998331, 50.8723536)"
566,,,87.09,,No AED,,10000.0,No AED,,238.74,,0.6575532748646993,0.7946000001642459,"(4.685499, 50.880312)","(4.685790139986298, 50.881067988487374)",No AED,"(4.6731993, 50.8780791)"
567,,,176.84,,No AED,,10000.0,No AED,,500.95,,0.41491877312709613,0.6218426937836689,"(4.72362, 50.927434)","(4.721617758943576, 50.92822332351649)",No AED,"(4.6658621, 50.8774603)"
568,,,10000.0,,No AED,,10000.0,No AED,,128.66,,0.7977754869891596,0.7977754869891596,"(4.699796, 50.87634)",No responder,No AED,"(4.6998331, 50.8723536)"
569,,,511.39,,No AED,,10000.0,No AED,,318.86,,0.5712542480570945,0.5712542480570945,"(4.719678, 50.906116)","(4.718775486992475, 50.90129741286876)",No AED,"(4.6658621, 50.8774603)"
570,,,136.58,,No AED,,10000.0,No AED,,355.51,,0.5356476972000731,0.7040004909964355,"(4.702468, 50.891836)","(4.703300638826086, 50.890685048823215)",No AED,"(4.6658621, 50.8774603)"
571,,,41.8,,No AED,,10000.0,No AED,,479.87,,0.43056548875280704,0.7439444509619026,"(4.7238, 50.883458)","(4.723449651292278, 50.88392617963035)",No AED,"(4.7243436, 50.8696549)"
572,,,443.36,,No AED,,10000.0,No AED,,419.33,,0.478859959785128,0.478859959785128,"(4.704372, 50.859289)","(4.698320531972286, 50.86174340185568)",No AED,"(4.6998331, 50.8723536)"
573,,,10000.0,,No AED,,10000.0,No AED,,434.95,,0.46590387726848137,0.46590387726848137,"(4.669939, 50.871487)",No responder,No AED,"(4.6658621, 50.8774603)"
574,,,46.68,,No AED,,10000.0,No AED,,380.47,,0.512677344451773,0.7776955704880615,"(4.682469, 50.86911)","(4.683434846776481, 50.86924431507623)",No AED,"(4.6998331, 50.8723536)"
575,,,260.8,,No AED,,10000.0,No AED,,287.93,,0.6031390242263406,0.6239159097495807,"(4.699978, 50.896492)","(4.699889773159668, 50.89773548464109)",No AED,"(4.6658621, 50.8774603)"
576,,,282.15,,No AED,,10000.0,No AED,,579.78,,0.36128120495002525,0.5238495660293968,"(4.711936, 50.92103)","(4.713456640630278, 50.92346952069335)",No AED,"(4.6658621, 50.8774603)"
577,,,56.16,,No AED,,10000.0,No AED,,209.91,,0.6916994323543403,0.838056999903521,"(4.709169, 50.873765)","(4.708683481738865, 50.87353091740848)",No AED,"(4.6998331, 50.8723536)"
578,,,10000.0,,No AED,,10000.0,No AED,,507.0,,0.41053406995037,0.41053406995037,"(4.699155, 50.903228)",No responder,No AED,"(4.6658621, 50.8774603)"
579,,,208.27,,"(4.7090069143756565, 50.867716720905115)",,,,,363.81,,0.5278973185183501,,"(4.711262, 50.86166)","(4.708973811095643, 50.86268684821208)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
580,,,10000.0,,No AED,,10000.0,No AED,,384.66,,0.5089190736775414,0.5089190736775414,"(4.669474, 50.869034)",No responder,No AED,"(4.6658621, 50.8774603)"
581,,,333.7,,No AED,,10000.0,No AED,,424.67,,0.4743906361757521,0.5314419517843753,"(4.695634, 50.851899)","(4.695933460815516, 50.856049284790004)",No AED,"(4.6998331, 50.8723536)"
582,,,10000.0,,No AED,,10000.0,No AED,,957.37,,0.1861597788543159,0.1861597788543159,"(4.707979, 50.931268)",No responder,No AED,"(4.6658621, 50.8774603)"
583,,,430.78,,No AED,,10000.0,No AED,,57.91,,0.9033091207841123,0.9033091207841123,"(4.659143, 50.876478)","(4.6658071115632245, 50.87748205400027)",No AED,"(4.6658621, 50.8774603)"
584,,,70.2,,"(4.706371763836498, 50.87693265075111)",,,,,492.43,,0.42117312266722395,,"(4.70387, 50.88294)","(4.703108040356683, 50.8836590229314)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
585,,,57.96,,No AED,,10000.0,No AED,,352.24,,0.5387323132942823,0.7778897162304539,"(4.691086, 50.861612)","(4.691562837747156, 50.86127606044038)",No AED,"(4.6998331, 50.8723536)"
586,,,10000.0,,No AED,,10000.0,No AED,,614.14,,0.3401273685629342,0.3401273685629342,"(4.698013, 50.904175)",No responder,No AED,"(4.6658621, 50.8774603)"
587,,,10000.0,,No AED,,10000.0,No AED,,441.1,,0.46089944153298035,0.46089944153298035,"(4.683453, 50.85504)",No responder,No AED,"(4.6998331, 50.8723536)"
588,,,187.1,,No AED,,10000.0,No AED,,561.48,,0.37307951484616414,0.5953507748226581,"(4.724435, 50.928982)","(4.722190263627905, 50.92856691749682)",No AED,"(4.6658621, 50.8774603)"
589,,,220.9,,No AED,,10000.0,No AED,,247.82,,0.6471520205704656,0.6692695872330524,"(4.684785, 50.879319)","(4.68840348193703, 50.87972645337575)",No AED,"(4.6731993, 50.8780791)"
590,,,10000.0,,No AED,,10000.0,No AED,,618.89,,0.33730215130288665,0.33730215130288665,"(4.706218, 50.925371)",No responder,No AED,"(4.6658621, 50.8774603)"
591,,,337.87,,No AED,,10000.0,No AED,,282.77,,0.6086289038975259,0.6086289038975259,"(4.697658, 50.892924)","(4.699041776901456, 50.89025669490786)",No AED,"(4.6658621, 50.8774603)"
592,,,10000.0,,No AED,,10000.0,No AED,,102.98,,0.8345740825537256,0.8345740825537256,"(4.699488, 50.878176)",No responder,No AED,"(4.6953981, 50.8785355)"
593,,,70.8,,No AED,,10000.0,No AED,,259.9,,0.6335688307032478,0.8022598850591214,"(4.683792, 50.875652)","(4.682931405712956, 50.87591304239809)",No AED,"(4.6731993, 50.8780791)"
594,,,248.21,,"(4.7410665848594755, 50.866807879219074)",,,,,563.42,,0.3718107234228217,,"(4.739011, 50.865079)","(4.740374525558509, 50.862665589059645)","(4.7433965, 50.8674498)","(4.7243436, 50.8696549)"
595,,,6.49,,No AED,,10000.0,No AED,,523.83,,0.39857883061832805,0.7603123557117001,"(4.719607, 50.887425)","(4.719763199489416, 50.887420692657884)",No AED,"(4.7243436, 50.8696549)"
596,,,10000.0,,No AED,,10000.0,No AED,,396.46,,0.49848231467289855,0.49848231467289855,"(4.675238, 50.869266)",No responder,No AED,"(4.6998331, 50.8723536)"
597,,,90.81,,No AED,,10000.0,No AED,,249.99,,0.6446907152117188,0.7864143851523505,"(4.695496, 50.862497)","(4.696302232115137, 50.86183147769865)",No AED,"(4.6998331, 50.8723536)"
598,,,115.25,,No AED,,10000.0,No AED,,213.84,,0.6869423692696724,0.7769109482304579,"(4.719534, 50.872519)","(4.721417636718432, 50.87282799624594)",No AED,"(4.7243436, 50.8696549)"
599,,,41.27,,No AED,,10000.0,No AED,,256.58,,0.6372732922962611,0.8337903052885985,"(4.687253, 50.888238)","(4.6880981276631495, 50.88835934123115)",No AED,"(4.6658621, 50.8774603)"
600,,,10000.0,,No AED,,10000.0,No AED,,217.85,,0.6821221904748725,0.6821221904748725,"(4.691319, 50.874179)",No responder,No AED,"(4.6998331, 50.8723536)"
601,,,24.25,,"(4.706371763836498, 50.87693265075111)",,,,,406.81,,0.4895043863143973,,"(4.699612, 50.881195)","(4.6996171143554415, 50.8809625856604)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
602,,,180.13,,No AED,,10000.0,No AED,,472.58,,0.4361127180129625,0.6282776565837519,"(4.731497, 50.901784)","(4.730825925481216, 50.90147406594005)",No AED,"(4.6658621, 50.8774603)"
603,,,48.04,,No AED,,10000.0,No AED,,221.35,,0.6779427037557088,0.8416928868864778,"(4.684637, 50.883502)","(4.68497005215865, 50.88307285143865)",No AED,"(4.6658621, 50.8774603)"
604,,,10000.0,,No AED,,10000.0,No AED,,114.51,,0.8178465561591953,0.8178465561591953,"(4.698759, 50.868336)",No responder,No AED,"(4.6998331, 50.8723536)"
605,,,36.27,,"(4.706371763836498, 50.87693265075111)",,,,,168.92,,0.7433227271182467,,"(4.701557, 50.877555)","(4.70098826584842, 50.87742751405919)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
606,,,10000.0,,No AED,,10000.0,No AED,,417.14,,0.4807050373091544,0.4807050373091544,"(4.704972, 50.878824)",No responder,No AED,"(4.6998331, 50.8723536)"
607,,,10000.0,,No AED,,10000.0,No AED,,413.65,,0.483660069370186,0.483660069370186,"(4.727839, 50.878497)",No responder,No AED,"(4.7243436, 50.8696549)"
608,,,39.54,,No AED,,10000.0,No AED,,415.98,,0.4816852169936588,0.7706402257630283,"(4.700753, 50.887833)","(4.700124607251926, 50.8876649123231)",No AED,"(4.6658621, 50.8774603)"
609,,,24.84,,"(4.706371763836498, 50.87693265075111)",,,,,420.14,,0.47817932936706153,,"(4.705573, 50.878669)","(4.705205013080548, 50.87851473762326)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
610,,,316.41,,No AED,,10000.0,No AED,,698.09,,0.2935075137317245,0.47265958114262774,"(4.739743, 50.860048)","(4.740374525558509, 50.862665589059645)",No AED,"(4.7243436, 50.8696549)"
611,,,10000.0,,No AED,,10000.0,No AED,,528.48,,0.39533751051794586,0.39533751051794586,"(4.712947, 50.882006)",No responder,No AED,"(4.6658621, 50.8774603)"
612,,,102.37,,No AED,,10000.0,No AED,,245.74,,0.6495200639552339,0.7768213513577295,"(4.717874, 50.872904)","(4.716206575459327, 50.87352955601332)",No AED,"(4.7243436, 50.8696549)"
613,,,10000.0,,No AED,,10000.0,No AED,,149.04,,0.7697299646562122,0.7697299646562122,"(4.692788, 50.871175)",No responder,No AED,"(4.6998331, 50.8723536)"
614,,,10000.0,,No AED,,10000.0,No AED,,127.01,,0.8000903249007612,0.8000903249007612,"(4.700008, 50.86799)",No responder,No AED,"(4.6998331, 50.8723536)"
615,,,134.25,,No AED,,10000.0,No AED,,300.69,,0.5897749684647581,0.7259762375452197,"(4.68896, 50.878941)","(4.6895567268549385, 50.8801822433273)",No AED,"(4.6731993, 50.8780791)"
616,,,10000.0,,No AED,,10000.0,No AED,,619.15,,0.3371481870287913,0.3371481870287913,"(4.736336, 50.882056)",No responder,No AED,"(4.7243436, 50.8696549)"
617,,,10000.0,,No AED,,10000.0,No AED,,526.64,,0.3966169339107293,0.3966169339107293,"(4.705068, 50.881901)",No responder,No AED,"(4.6658621, 50.8774603)"
618,,,10000.0,,No AED,,10000.0,No AED,,145.58,,0.7744209182684502,0.7744209182684502,"(4.69903, 50.87736)",No responder,No AED,"(4.6953981, 50.8785355)"
619,,,161.45,,No AED,,10000.0,No AED,,464.31,,0.442492240439394,0.6458063978399325,"(4.695523, 50.848019)","(4.697107904948237, 50.84851801106176)",No AED,"(4.6998331, 50.8723536)"
620,,,282.85,,No AED,,10000.0,No AED,,366.26,,0.5256310660143448,0.5833135556921148,"(4.727161, 50.873875)","(4.722634198570207, 50.873975516303716)",No AED,"(4.7243436, 50.8696549)"
621,,,26.35,,No AED,,10000.0,No AED,,252.59,,0.6417540099215474,0.8511879263067755,"(4.684659, 50.875988)","(4.684600792428088, 50.87632914873541)",No AED,"(4.6998331, 50.8723536)"
622,,,79.54,,No AED,,10000.0,No AED,,224.96,,0.6736586883943915,0.8077554804515881,"(4.694775, 50.893274)","(4.693543410703014, 50.89289756313867)",No AED,"(4.6658621, 50.8774603)"
623,,,128.07,,No AED,,10000.0,No AED,,412.33,,0.48478246051532436,0.6912888033575209,"(4.715394, 50.88124)","(4.7161928299785165, 50.88089074088481)",No AED,"(4.6998331, 50.8723536)"
624,,,267.59,,No AED,,10000.0,No AED,,341.83,,0.5486709290686158,0.6019514212811085,"(4.695764, 50.857137)","(4.69345999475558, 50.85881685272172)",No AED,"(4.6998331, 50.8723536)"
625,,,17.96,,"(4.707562307246641, 50.8713997246525)",,,,,164.81,,0.748706838147456,,"(4.70097, 50.868405)","(4.701323143885034, 50.86852691934479)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
626,,,393.89,,No AED,,10000.0,No AED,,320.93,,0.56918154376079,0.56918154376079,"(4.664342, 50.864527)","(4.659087743936634, 50.86248126843008)",No AED,"(4.6658621, 50.8774603)"
627,,,10000.0,,No AED,,10000.0,No AED,,190.35,,0.7158703270292707,0.7158703270292707,"(4.700752, 50.878029)",No responder,No AED,"(4.6998331, 50.8723536)"
628,,,10000.0,,No AED,,10000.0,No AED,,640.73,,0.324611113610578,0.324611113610578,"(4.738901, 50.882895)",No responder,No AED,"(4.7243436, 50.8696549)"
629,,,10000.0,,No AED,,10000.0,No AED,,302.46,,0.5879447139308854,0.5879447139308854,"(4.688771, 50.873186)",No responder,No AED,"(4.6731993, 50.8780791)"
630,,,18.45,,No AED,,10000.0,No AED,,204.76,,0.6979831480065739,0.8807519265735119,"(4.708935, 50.874049)","(4.7086701799631685, 50.873885131523714)",No AED,"(4.6998331, 50.8723536)"
631,,,331.36,,No AED,,10000.0,No AED,,569.03,,0.3681659209006254,0.49533300501895106,"(4.733566, 50.898585)","(4.736032353752579, 50.90126249939935)",No AED,"(4.6658621, 50.8774603)"
632,,,10000.0,,No AED,,10000.0,No AED,,372.09,,0.5202773533083391,0.5202773533083391,"(4.720939, 50.865204)",No responder,No AED,"(4.6998331, 50.8723536)"
633,,,311.43,,No AED,,10000.0,No AED,,677.93,,0.3040841196944138,0.4804996644497081,"(4.736733, 50.862799)","(4.740374525558509, 50.862665589059645)",No AED,"(4.7243436, 50.8696549)"
634,,,10000.0,,No AED,,10000.0,No AED,,565.33,,0.3705657679682518,0.3705657679682518,"(4.713827, 50.923347)",No responder,No AED,"(4.6658621, 50.8774603)"
635,,,44.42,,No AED,,10000.0,No AED,,328.83,,0.561340106862992,0.8006081746904358,"(4.694036, 50.8606)","(4.693324303018502, 50.86025733948902)",No AED,"(4.6998331, 50.8723536)"
636,,,10000.0,,No AED,,10000.0,No AED,,421.75,,0.47682934250073566,0.47682934250073566,"(4.714733, 50.881454)",No responder,No AED,"(4.6998331, 50.8723536)"
637,,,84.79,,"(4.707562307246641, 50.8713997246525)",,,,,308.82,,0.581414951920317,,"(4.706649, 50.865458)","(4.705682430923169, 50.864596046810675)","(4.7116128, 50.867677)","(4.6998331, 50.8723536)"
638,,,47.3,,No AED,,10000.0,No AED,,203.95,,0.6989766425653201,0.8499454392137797,"(4.708904, 50.874026)","(4.7084563267553605, 50.874497729605814)",No AED,"(4.6998331, 50.8723536)"
639,,,167.29,,No AED,,10000.0,No AED,,365.45,,0.5263792382381078,0.6741118131195065,"(4.684317, 50.871809)","(4.686428700177777, 50.8728291628396)",No AED,"(4.6731993, 50.8780791)"
640,,,33.5,,No AED,,10000.0,No AED,,250.33,,0.6443059220637263,0.8445926936150657,"(4.69591, 50.862574)","(4.695193260134112, 50.862440172211)",No AED,"(4.6998331, 50.8723536)"
641,,,32.73,,"(4.706686241887292, 50.877201462927125)",,,,,472.93,,0.4358447641756948,,"(4.700977, 50.883089)","(4.701230019547506, 50.88340837106982)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
642,,,2.98,,No AED,,10000.0,No AED,,134.82,,0.7891924443541755,0.9303802201422174,"(4.70513, 50.873976)","(4.704967986713946, 50.8738987067694)",No AED,"(4.6998331, 50.8723536)"
643,,,420.49,,No AED,,10000.0,No AED,,545.87,,0.3834475587358864,0.4484161173076413,"(4.72914, 50.870343)","(4.7284473946707255, 50.86761674279113)",No AED,"(4.7243436, 50.8696549)"
644,,,241.91,,No AED,,10000.0,No AED,,209.0,,0.6928056293871567,0.6928056293871567,"(4.684451, 50.882844)","(4.6887538484075195, 50.881651660463795)",No AED,"(4.6658621, 50.8774603)"
645,,,69.11,,No AED,,10000.0,No AED,,284.3,,0.6069958994641814,0.7940572622792841,"(4.695404, 50.861681)","(4.695640783206685, 50.862119235291026)",No AED,"(4.6998331, 50.8723536)"
646,,,81.38,,No AED,,10000.0,No AED,,101.24,,0.8371279857500004,0.8581417553790579,"(4.702678, 50.872548)","(4.70241229128512, 50.87321418714917)",No AED,"(4.6998331, 50.8723536)"
647,,,16.69,,"(4.706371763836498, 50.87693265075111)",,,,,187.91,,0.7189441691622962,,"(4.70563, 50.87601)","(4.705856621869594, 50.87625779659645)","(4.7046611, 50.8810353)","(4.6998331, 50.8723536)"
648,,,10000.0,,No AED,,10000.0,No AED,,735.81,,0.2746964295031392,0.2746964295031392,"(4.701679, 50.927679)",No responder,No AED,"(4.6658621, 50.8774603)"
649,,,17.72,,"(4.7077384840190915, 50.878422494395764)",,,,,395.61,,0.4992269085721767,,"(4.710779, 50.883194)","(4.710522342694568, 50.88329802463937)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
650,,,340.55,,No AED,,10000.0,No AED,,603.73,,0.3464020900657366,0.4811323148362975,"(4.690987, 50.92475)","(4.697123030817829, 50.92293191364063)",No AED,"(4.6658621, 50.8774603)"
651,,,380.43,,"(4.740374525558509, 50.862665589059645)",,,,,628.78,,0.3314948238118117,,"(4.743472, 50.862905)","(4.741616580467052, 50.86619454922691)","(4.7433965, 50.8674498)","(4.7243436, 50.8696549)"
652,,,22.13,,"(4.706371763836498, 50.87693265075111)",,,,,436.97,,0.46425417980052347,,"(4.707854, 50.881729)","(4.708020720382641, 50.88146398645278)","(4.7046611, 50.8810353)","(4.6658621, 50.8774603)"
653,,,10000.0,,No AED,,10000.0,No AED,,343.95,,0.5466321680721211,0.5466321680721211,"(4.71699, 50.898579)",No responder,No AED,"(4.6658621, 50.8774603)"
654,,,10000.0,,No AED,,10000.0,No AED,,94.93,,0.8464552903647985,0.8464552903647985,"(4.699358, 50.879563)",No responder,No AED,"(4.6953981, 50.8785355)"
655,,,537.84,,No AED,,10000.0,No AED,,457.57,,0.4477604710019052,0.4477604710019052,"(4.7213, 50.917559)","(4.717857017821271, 50.918984968091365)",No AED,"(4.6658621, 50.8774603)"
656,,,10000.0,,No AED,,10000.0,No AED,,472.24,,0.4363731737683687,0.4363731737683687,"(4.711414, 50.879727)",No responder,No AED,"(4.6998331, 50.8723536)"
657,,,523.38,,No AED,,10000.0,No AED,,408.92,,0.48769404126228166,0.48769404126228166,"(4.722161, 50.893864)","(4.727197951176393, 50.88935942299417)",No AED,"(4.6658621, 50.8774603)"
658,,,442.81,,No AED,,10000.0,No AED,,671.83,,0.3073588707784211,0.4090814655049268,"(4.745928, 50.883021)","(4.739301127128821, 50.88240649478522)",No AED,"(4.7243436, 50.8696549)"
659,,,271.85,,No AED,,10000.0,No AED,,266.79,,0.6259495307905228,0.6259495307905228,"(4.720093, 50.903375)","(4.7195717780767055, 50.90223672275838)",No AED,"(4.6658621, 50.8774603)"
660,,,10000.0,,No AED,,10000.0,No AED,,144.68,,0.7756457867185661,0.7756457867185661,"(4.698959, 50.8775)",No responder,No AED,"(4.6953981, 50.8785355)"
